36,97,1168,5,146.15,730.75,pending,2025-02-24 14:22:50
37,823,439,1,38.76,38.76,shipped,2024-06-14 05:11:31
38,1281,1402,2,84.46,168.92,pending,2024-10-13 15:17:09
39,128,170,3,130.25,390.75,delivered,2024-08-04 02:26:47
40,1107,795,4,17.28,69.12,delivered,2025-02-26 17:39:14
41,970,1274,2,46.27,92.54,cancelled,2024-12-13 04:03:20
42,1226,98,5,154.60,773.00,cancelled,2025-02-14 16:34:15
43,1357,1708,1,50.13,50.13,processing,2024-08-08 04:07:12
44,1180,1144,4,29.13,116.52,shipped,2024-09-25 22:21:11
45,667,843,3,81.92,245.76,processing,2024-06-08 23:26:25
46,419,54,3,182.03,546.09,cancelled,2025-02-21 19:20:20
47,1133,1953,5,35.34,176.70,delivered,2025-04-24 16:01:28
48,879,211,5,15.68,78.40,shipped,2025-01-20 23:17:19
49,316,1767,3,154.33,462.99,delivered,2024-05-23 15:52:42
50,676,317,1,124.94,124.94,cancelled,2025-04-29 06:26:32
51,1351,864,3,160.72,482.16,delivered,2025-04-26 02:29:09
52,871,162,4,169.08,676.32,shipped,2024-06-23 10:13:05
53,15,457,4,121.06,484.24,shipped,2025-04-14 22:30:40
54,619,1502,1,25.56,25.56,delivered,2024-12-03 09:11:18
55,1242,866,1,67.13,67.13,cancelled,2024-11-08 13:29:14
56,767,340,3,198.41,595.23,cancelled,2025-04-20 12:32:18
57,394,1406,3,158.40,475.20,cancelled,2024-11-16 06:15:00
58,974,1221,3,63.14,189.42,processing,2024-08-01 15:23:36
59,80,1938,3,46.41,139.23,shipped,2024-09-17 07:37:28
60,959,1028,3,138.11,414.33,cancelled,2024-10-28 06:25:58
61,203,1733,3,195.18,585.54,delivered,2024-05-29 18:37:08
62,289,648,2,60.02,120.04,cancelled,2024-12-27 09:52:28
63,318,1496,3,15.71,47.13,processing,2024-12-31 08:50:09
64,1234,934,4,20.47,81.88,processing,2025-03-02 07:12:00
65,1090,1773,3,7.45,22.35,processing,2024-11-21 11:11:19
66,1461,259,1,15.94,15.94,cancelled,2025-01-01 01:19:25
67,1071,278,2,33.65,67.30,cancelled,2024-06-05 05:49:26
68,80,1840,5,122.38,611.90,processing,2024-11-13 19:56:25
69,119,1050,1,82.52,82.52,processing,2024-11-29 20:36:26
70,69,9,4,144.11,576.44,delivered,2024-06-12 10:48:04
71,869,789,3,163.29,489.87,pending,2025-04-08 14:46:42
72,1062,1239,4,172.07,688.28,shipped,2025-01-02 01:49:42
73,388,101,5,19.26,96.30,shipped,2024-10-06 17:59:10
74,333,485,3,178.92,536.76,shipped,2024-11-02 23:17:27
75,477,1765,4,38.26,153.04,cancelled,2024-12-20 06:13:53
76,979,1665,2,158.62,317.24,pending,2025-01-19 14:43:50
77,415,781,2,110.37,220.74,cancelled,2024-10-07 04:33:16
78,1409,1155,4,189.87,759.48,pending,2025-03-25 13:28:58
79,636,164,5,142.83,714.15,pending,2024-09-11 14:34:19
80,182,1783,1,167.98,167.98,delivered,2024-06-07 17:30:41
81,1034,1667,2,181.88,363.76,pending,2024-06-09 04:13:05
82,1266,1399,4,136.69,546.76,processing,2025-03-10 02:33:44
83,395,664,2,158.92,317.84,cancelled,2025-01-23 15:34:15
84,857,1657,2,32.08,64.16,processing,2025-04-01 10:40:08
85,1202,1152,2,22.70,45.40,delivered,2024-10-02 16:17:01
86,1051,658,4,165.51,662.04,cancelled,2024-10-19 10:09:04
87,1333,1644,3,172.98,518.94,delivered,2024-09-14 20:28:17
88,140,819,4,43.13,172.52,cancelled,2025-01-25 21:13:15
89,1443,1442,2,83.62,167.24,cancelled,2024-07-26 13:14:32
90,1106,1608,3,192.32,576.96,delivered,2024-05-20 19:55:06
91,187,365,1,20.47,20.47,delivered,2024-11-13 18:47:22
92,538,947,5,6.41,32.05,processing,2024-09-13 08:57:41
93,207,1389,4,154.92,619.68,cancelled,2024-07-14 14:12:34
94,695,530,5,107.85,539.25,cancelled,2024-08-14 03:34:33
95,623,383,3,151.94,455.82,pending,2024-07-14 23:45:11
96,477,1506,4,97.41,389.64,delivered,2025-02-12 02:49:21
97,491,216,1,95.11,95.11,shipped,2025-01-25 13:44:35
98,1368,296,2,46.40,92.80,delivered,2024-08-13 15:48:00
99,104,1014,2,195.09,390.18,pending,2024-06-27 09:10:44
100,1198,816,1,132.38,132.38,pending,2025-04-04 20:26:56
101,537,1000,3,9.73,29.19,pending,2024-09-24 05:56:07
102,277,1351,2,7.07,14.14,shipped,2024-07-21 17:02:07
103,370,1590,3,26.04,78.12,pending,2024-07-04 21:31:58
104,1135,1736,5,176.64,883.20,processing,2024-08-22 09:36:47
105,1036,234,2,176.30,352.60,shipped,2024-07-01 04:21:50
106,536,277,3,94.56,283.68,cancelled,2025-04-25 03:39:22
107,1284,1019,3,11.89,35.67,processing,2024-08-26 08:57:34
108,246,907,2,120.80,241.60,pending,2024-07-15 17:03:51
109,132,830,2,35.36,70.72,delivered,2024-05-01 14:01:46
110,1295,1844,4,14.84,59.36,cancelled,2024-07-07 12:40:05
111,1320,497,1,144.05,144.05,processing,2025-02-03 22:44:16
112,1073,1870,4,90.29,361.16,processing,2025-02-13 08:57:33
113,820,1327,1,26.66,26.66,processing,2024-11-17 17:03:32
114,1105,858,4,141.44,565.76,processing,2024-11-08 07:00:05
115,173,1698,4,64.73,258.92,delivered,2024-11-24 23:57:07
116,314,807,2,161.21,322.42,processing,2024-10-24 12:29:15
117,533,1830,4,22.84,91.36,delivered,2024-11-08 23:17:52
118,432,1458,2,79.06,158.12,cancelled,2024-12-22 04:29:38
119,1422,155,1,8.02,8.02,pending,2024-05-08 19:00:24
120,599,1779,5,34.11,170.55,shipped,2025-03-11 05:58:46
121,958,1816,5,7.50,37.50,cancelled,2025-03-14 23:23:33
122,537,721,5,123.61,618.05,shipped,2025-02-17 14:05:53
123,989,1516,3,124.79,374.37,shipped,2024-08-25 21:57:41
124,113,807,5,197.29,986.45,shipped,2024-06-02 08:41:28
125,165,707,2,180.46,360.92,delivered,2024-05-10 22:49:06
126,168,1235,1,146.72,146.72,shipped,2025-02-14 02:18:29
127,790,614,1,115.46,115.46,delivered,2024-05-09 17:20:35
128,18,595,2,67.76,135.52,processing,2025-01-24 04:11:32
129,1125,943,4,74.97,299.88,pending,2024-06-28 14:11:32
130,323,35,4,98.35,393.40,pending,2024-12-28 04:45:46
131,1032,595,4,23.38,93.52,shipped,2024-09-23 22:05:31
132,1183,1782,2,167.27,334.54,shipped,2024-10-29 14:30:44
133,948,782,3,102.60,307.80,cancelled,2024-05-06 17:30:05
134,731,299,3,105.18,315.54,shipped,2025-03-29 04:36:05
135,593,285,4,50.52,202.08,processing,2024-06-05 09:50:43
136,836,1130,1,72.02,72.02,shipped,2024-11-09 11:16:52
137,1055,721,2,147.25,294.50,pending,2025-03-25 20:34:17
138,507,152,3,190.77,572.31,processing,2024-07-05 22:19:08
139,1409,509,3,146.72,440.16,cancelled,2025-03-20 06:18:29
140,1010,1405,1,82.07,82.07,processing,2025-03-06 20:46:32
141,1320,837,5,10.63,53.15,shipped,2024-12-17 04:48:11
142,866,874,3,42.29,126.87,processing,2025-02-11 19:12:38
143,789,341,4,84.79,339.16,pending,2025-03-04 23:05:02
144,117,354,5,85.41,427.05,processing,2025-02-24 01:43:45
145,952,581,5,184.44,922.20,processing,2025-02-23 09:10:50
146,570,284,5,63.91,319.55,shipped,2024-05-16 00:01:37
147,292,592,3,60.46,181.38,cancelled,2025-01-17 23:06:47
148,950,129,2,160.07,320.14,processing,2025-01-10 19:16:40
149,565,132,3,169.27,507.81,cancelled,2025-02-05 12:34:56
150,1315,643,1,184.51,184.51,delivered,2024-10-03 21:13:30
151,205,1155,2,7.12,14.24,cancelled,2025-04-23 01:37:50
152,86,1266,5,13.56,67.80,shipped,2024-06-23 06:38:15
153,977,1269,4,92.72,370.88,shipped,2024-07-04 17:21:12
154,1300,917,5,99.25,496.25,pending,2024-12-13 09:52:58
155,256,187,4,135.74,542.96,processing,2025-04-20 17:44:17
156,187,826,2,21.73,43.46,cancelled,2024-06-15 00:50:33
157,1121,449,2,122.63,245.26,cancelled,2025-03-29 02:44:45
158,628,489,5,120.92,604.60,shipped,2024-09-18 19:25:14
159,950,129,4,121.23,484.92,pending,2025-02-25 23:16:29
160,1014,1309,5,189.88,949.40,delivered,2025-01-21 07:01:34
161,79,328,2,194.51,389.02,processing,2024-11-27 19:29:52
162,393,1703,1,56.16,56.16,processing,2025-02-06 14:22:53
163,362,1860,5,22.28,111.40,pending,2024-09-29 18:25:46
164,909,918,2,188.45,376.90,shipped,2025-01-10 12:42:57
165,517,1927,2,182.88,365.76,cancelled,2024-06-18 17:13:32
166,1393,255,5,181.36,906.80,cancelled,2024-11-21 07:07:37
167,941,771,5,26.08,130.40,delivered,2025-04-15 09:34:43
168,1004,444,1,64.52,64.52,processing,2025-01-05 03:25:26
169,125,51,1,95.74,95.74,shipped,2024-08-14 19:20:34
170,486,978,5,171.13,855.65,cancelled,2024-10-23 02:11:47
171,434,25,3,124.52,373.56,processing,2024-10-29 08:19:55
172,799,762,1,189.74,189.74,delivered,2024-11-22 18:34:16
173,1412,716,1,151.26,151.26,pending,2025-04-08 10:09:56
174,1288,895,5,47.83,239.15,processing,2024-07-02 20:51:29
175,1117,1765,2,197.63,395.26,cancelled,2024-06-25 05:26:29
176,709,496,2,156.97,313.94,delivered,2025-02-02 06:25:41
177,1050,333,5,166.46,832.30,shipped,2024-05-12 13:16:55
178,428,1658,1,43.82,43.82,pending,2024-12-07 16:50:13
179,1377,1152,2,175.19,350.38,processing,2025-01-17 06:47:48
180,1046,1462,1,199.10,199.10,processing,2024-09-22 19:05:01
181,833,1704,3,45.71,137.13,pending,2024-12-14 23:20:41
182,836,1941,2,69.77,139.54,delivered,2025-02-27 06:13:33
183,94,501,5,35.75,178.75,pending,2024-10-22 10:00:37
184,812,1209,1,190.39,190.39,pending,2025-01-26 03:16:31
185,1056,348,4,88.36,353.44,delivered,2024-10-21 09:05:50
186,632,1215,4,57.22,228.88,pending,2024-10-15 10:17:02
187,43,617,4,60.17,240.68,cancelled,2025-02-07 20:57:12
188,1389,701,5,53.53,267.65,processing,2025-01-21 11:28:24
189,1318,193,5,127.58,637.90,delivered,2024-10-13 20:27:54
190,59,1128,3,135.35,406.05,processing,2024-12-13 12:10:22
191,471,1123,3,19.90,59.70,shipped,2024-12-07 01:08:32
192,1330,175,3,171.92,515.76,shipped,2024-10-22 11:22:31
193,1476,7,1,128.25,128.25,cancelled,2025-01-14 15:16:55
194,37,1498,2,76.78,153.56,delivered,2024-07-10 20:08:01
195,569,1588,1,14.96,14.96,processing,2024-11-22 09:44:15
196,1232,1226,4,52.09,208.36,processing,2024-10-16 14:44:55
197,1291,1765,5,44.86,224.30,shipped,2025-04-20 04:48:55
198,801,1981,4,44.72,178.88,shipped,2025-03-25 18:23:07
199,767,898,2,197.49,394.98,shipped,2024-07-04 19:42:10
200,872,1125,4,50.91,203.64,pending,2025-04-26 10:20:21
201,1028,838,1,103.89,103.89,processing,2024-12-10 04:03:32
202,749,323,2,74.89,149.78,pending,2024-05-18 19:56:06
203,156,1635,4,180.78,723.12,processing,2025-02-12 23:04:59
204,1275,625,5,77.01,385.05,processing,2025-03-11 16:57:08
205,764,402,2,95.46,190.92,delivered,2024-05-12 04:18:28
206,247,1246,5,119.54,597.70,shipped,2024-10-31 05:37:52
207,177,1390,1,192.59,192.59,processing,2024-11-27 19:59:10
208,432,1153,3,110.79,332.37,processing,2024-11-15 04:00:59
209,430,112,2,178.52,357.04,processing,2024-08-11 13:25:41
210,334,1120,3,179.64,538.92,delivered,2025-01-21 21:17:27
211,1341,1801,1,191.97,191.97,processing,2025-03-20 20:46:35
212,1411,434,2,124.26,248.52,shipped,2025-02-09 22:19:39
213,246,661,4,129.95,519.80,processing,2024-11-13 15:05:10
214,1458,400,4,87.41,349.64,pending,2024-10-01 03:29:48
215,107,62,5,70.10,350.50,delivered,2024-10-23 10:03:34
216,234,561,5,61.29,306.45,cancelled,2025-03-09 09:09:48
217,278,148,1,197.18,197.18,shipped,2024-05-13 10:24:02
218,1500,551,5,186.50,932.50,pending,2025-04-29 14:08:18
219,1168,941,3,35.60,106.80,shipped,2025-02-12 03:07:08
220,309,1109,4,117.30,469.20,pending,2024-08-06 21:51:33
221,44,258,2,156.28,312.56,pending,2024-09-27 02:52:24
222,485,630,5,8.35,41.75,shipped,2024-11-27 12:26:20
223,950,828,3,51.93,155.79,shipped,2024-07-01 00:39:42
224,1334,6,3,171.79,515.37,processing,2025-02-25 20:00:56
225,494,1615,2,152.61,305.22,cancelled,2024-09-26 07:53:50
226,443,1477,2,106.65,213.30,pending,2025-02-10 23:27:19
227,522,1532,3,143.93,431.79,delivered,2024-08-10 07:19:25
228,1400,1187,1,86.43,86.43,delivered,2025-04-27 08:38:26
229,1325,216,4,23.32,93.28,shipped,2024-09-26 18:07:12
230,379,715,3,166.03,498.09,shipped,2024-09-29 20:06:29
231,199,1707,5,190.56,952.80,pending,2024-08-24 06:10:41
232,1320,1507,4,58.64,234.56,cancelled,2025-03-05 08:39:04
233,736,136,3,41.91,125.73,shipped,2024-10-24 09:56:20
234,820,1200,3,54.11,162.33,processing,2024-12-11 03:00:56
235,664,1214,3,30.57,91.71,processing,2025-02-13 18:28:49
236,259,928,2,164.97,329.94,processing,2024-05-17 04:52:35
237,1476,959,4,165.06,660.24,shipped,2024-10-14 06:09:32
238,229,1010,4,121.51,486.04,processing,2025-04-22 07:04:33
239,1086,667,3,23.18,69.54,processing,2024-11-11 08:59:51
240,1162,234,4,97.60,390.40,shipped,2025-02-13 05:35:06
241,251,1271,1,145.65,145.65,processing,2024-07-05 19:51:29
242,491,1825,1,179.97,179.97,delivered,2024-11-02 04:24:30
243,634,639,3,123.65,370.95,pending,2024-10-04 21:12:55
244,889,1158,1,51.81,51.81,delivered,2024-08-05 17:15:00
245,195,1566,4,17.86,71.44,shipped,2025-01-12 05:18:49
246,962,1807,3,88.79,266.37,processing,2024-11-19 08:14:01
247,570,1130,5,106.22,531.10,cancelled,2025-01-04 06:49:45
248,470,96,5,48.97,244.85,cancelled,2024-12-09 05:08:17
249,1050,504,5,133.03,665.15,processing,2025-04-02 14:41:40
250,874,1493,5,139.34,696.70,processing,2025-02-03 23:09:13
251,917,1340,4,26.72,106.88,processing,2024-05-30 16:28:23
252,851,745,3,99.54,298.62,delivered,2024-06-10 21:18:45
253,104,1152,1,43.06,43.06,delivered,2024-10-07 05:48:49
254,807,1022,2,163.03,326.06,processing,2025-01-23 19:25:10
255,1115,976,4,79.34,317.36,delivered,2025-01-04 23:09:42
256,340,1379,3,53.92,161.76,shipped,2024-11-07 20:18:25
257,1297,1924,1,26.96,26.96,cancelled,2024-07-05 09:38:02
258,1100,1321,5,170.61,853.05,shipped,2024-05-19 16:14:44
259,790,18,3,69.31,207.93,processing,2024-09-07 07:14:16
260,301,1445,2,141.18,282.36,processing,2025-03-10 00:29:00
261,756,521,4,51.82,207.28,delivered,2024-09-25 02:41:22
262,83,440,3,161.53,484.59,processing,2025-04-11 00:39:50
263,204,31,1,24.65,24.65,processing,2024-08-07 15:55:23
264,850,1763,1,46.25,46.25,shipped,2024-08-17 12:13:23
265,292,51,4,174.62,698.48,processing,2024-05-31 18:05:02
266,157,458,1,196.60,196.60,cancelled,2024-10-26 07:31:21
267,393,857,2,35.33,70.66,pending,2024-10-01 07:31:54
268,1163,1783,4,54.91,219.64,processing,2024-07-27 16:24:47
269,1245,1911,5,110.76,553.80,cancelled,2024-10-27 08:11:17
270,1461,428,5,41.00,205.00,shipped,2024-07-05 01:13:01
271,816,968,4,148.91,595.64,delivered,2025-02-13 01:08:45
272,736,1088,3,94.20,282.60,delivered,2024-07-07 08:07:22
273,1198,1915,1,102.23,102.23,processing,2025-03-30 08:26:57
274,1048,473,3,103.23,309.69,pending,2025-02-12 23:05:14
275,845,767,2,25.82,51.64,pending,2024-09-18 22:06:15
276,1405,1570,1,38.86,38.86,pending,2025-04-27 06:37:53
277,1410,571,3,13.11,39.33,pending,2024-06-06 14:30:31
278,613,966,1,71.29,71.29,shipped,2024-07-26 06:45:59
279,1006,967,1,116.53,116.53,pending,2025-03-01 13:06:37
280,1489,1735,1,110.06,110.06,shipped,2025-01-06 01:51:56
281,1297,938,3,181.44,544.32,cancelled,2024-10-30 20:27:58
282,1481,1807,1,175.07,175.07,processing,2024-05-06 16:39:46
283,704,647,1,60.58,60.58,processing,2024-08-30 15:14:21
284,974,463,4,80.63,322.52,shipped,2025-01-19 17:41:41
285,1224,815,4,110.53,442.12,pending,2024-11-21 13:58:40
286,789,712,4,74.47,297.88,delivered,2025-02-26 06:48:31
287,1192,187,2,170.43,340.86,delivered,2024-05-24 11:46:01
288,704,517,5,49.06,245.30,cancelled,2024-06-03 04:00:27
289,496,1983,1,191.42,191.42,processing,2024-06-22 05:02:02
290,368,1201,2,175.90,351.80,processing,2024-12-26 00:39:30
291,919,1394,5,140.96,704.80,processing,2024-05-18 15:07:27
292,146,49,2,17.83,35.66,shipped,2024-11-23 09:38:02
293,427,885,1,118.92,118.92,pending,2024-12-21 07:12:58
294,74,1106,5,117.49,587.45,shipped,2024-05-10 01:19:58
295,795,1403,3,59.89,179.67,delivered,2025-01-22 18:48:00
296,708,1014,2,91.15,182.30,processing,2025-01-03 23:46:15
297,990,650,3,132.82,398.46,delivered,2024-09-04 02:31:37
298,136,1014,1,94.00,94.00,delivered,2025-01-21 21:50:51
299,979,773,2,164.03,328.06,processing,2025-02-26 16:42:48
300,1132,941,2,198.89,397.78,shipped,2024-10-03 15:47:31
301,1137,1144,4,6.35,25.40,processing,2024-12-11 17:51:40
302,1123,504,5,174.38,871.90,cancelled,2024-10-21 17:41:22
303,1012,963,1,141.94,141.94,pending,2025-04-12 15:06:43
304,479,1329,4,93.93,375.72,pending,2025-02-08 17:34:38
305,1490,649,3,154.43,463.29,shipped,2024-10-08 19:36:19
306,972,1022,5,33.09,165.45,pending,2025-02-26 15:52:01
307,1103,205,4,150.47,601.88,processing,2024-12-30 04:07:49
308,1218,73,2,46.43,92.86,processing,2024-08-29 05:38:23
309,516,1152,5,159.05,795.25,cancelled,2025-02-07 11:40:24
310,221,1737,3,192.37,577.11,cancelled,2024-05-26 14:16:10
311,554,1457,1,109.53,109.53,pending,2024-11-20 13:02:29
312,1015,297,1,24.63,24.63,pending,2024-08-03 23:16:04
313,692,1382,4,177.06,708.24,processing,2024-05-11 22:37:41
314,579,699,2,86.62,173.24,processing,2025-03-03 19:38:27
315,183,1269,4,72.36,289.44,cancelled,2024-12-24 17:59:59
316,1076,260,3,83.21,249.63,delivered,2024-06-07 22:30:23
317,455,891,5,156.44,782.20,cancelled,2025-01-27 11:00:07
318,671,165,1,158.56,158.56,processing,2024-12-07 14:17:09
319,640,595,4,185.81,743.24,processing,2024-12-21 05:06:32
320,75,1051,4,156.10,624.40,processing,2024-11-06 08:43:01
321,1068,608,5,133.46,667.30,shipped,2024-05-11 18:27:59
322,745,21,1,78.82,78.82,shipped,2024-08-30 01:35:40
323,240,767,3,137.67,413.01,delivered,2025-03-01 21:02:38
324,738,133,3,164.74,494.22,cancelled,2024-09-25 07:42:43
325,1187,1629,3,168.70,506.10,shipped,2024-06-26 14:21:05
326,404,366,1,154.56,154.56,pending,2024-09-04 03:58:02
327,1340,465,5,119.87,599.35,shipped,2025-01-14 02:13:07
328,865,1605,3,109.61,328.83,processing,2024-05-22 06:34:37
329,135,1141,5,8.94,44.70,delivered,2024-10-24 15:32:52
330,1288,1516,1,15.20,15.20,shipped,2024-06-14 02:43:29
331,887,1784,3,101.10,303.30,pending,2024-05-27 12:37:54
332,1402,682,4,15.75,63.00,shipped,2024-07-22 13:26:07
333,780,187,5,103.48,517.40,delivered,2024-10-11 09:09:47
334,1203,712,4,82.97,331.88,delivered,2024-12-08 01:41:08
335,835,1503,3,44.81,134.43,processing,2024-08-12 03:53:52
336,216,1083,1,188.90,188.90,delivered,2025-04-20 12:00:52
337,886,1291,1,156.38,156.38,pending,2024-08-08 00:11:37
338,733,1062,3,64.27,192.81,cancelled,2024-12-02 13:21:13
339,672,1003,4,193.29,773.16,shipped,2024-12-14 04:57:46
340,429,1336,1,117.94,117.94,processing,2024-08-24 07:31:30
341,104,1014,5,136.38,681.90,pending,2024-12-21 22:18:50
342,1183,121,3,53.55,160.65,delivered,2024-12-23 13:50:15
343,1372,1790,4,20.15,80.60,pending,2024-07-19 10:49:41
344,761,1818,1,40.19,40.19,pending,2024-10-12 01:57:41
345,135,894,1,8.94,8.94,delivered,2025-01-11 00:37:45
346,71,1672,2,167.56,335.12,shipped,2024-08-25 16:10:18
347,1381,559,5,124.28,621.40,delivered,2024-09-07 22:27:37
348,1153,1739,5,116.52,582.60,cancelled,2025-04-15 09:14:52
349,451,863,4,74.30,297.20,shipped,2024-09-29 09:53:42
350,1198,816,1,54.21,54.21,cancelled,2024-10-21 13:51:11
351,613,1063,1,164.24,164.24,pending,2024-12-05 15:28:26
352,636,164,5,61.74,308.70,pending,2024-05-16 22:38:20
353,251,181,4,44.51,178.04,pending,2024-10-04 07:19:18
354,523,1143,3,129.19,387.57,processing,2025-03-23 06:40:51
355,1207,1567,1,5.56,5.56,cancelled,2024-06-04 18:21:51
356,1184,1972,3,119.89,359.67,processing,2024-09-13 22:57:32
357,822,481,1,28.50,28.50,delivered,2024-08-21 02:38:00
358,27,1393,4,57.28,229.12,shipped,2024-12-17 23:10:39
359,316,1549,5,185.37,926.85,cancelled,2024-12-10 14:44:58
360,931,699,2,151.24,302.48,processing,2025-04-25 00:20:09
361,961,1029,3,167.06,501.18,processing,2025-03-19 19:01:33
362,163,138,4,192.45,769.80,delivered,2024-11-12 23:48:17
363,1377,1014,5,47.28,236.40,pending,2024-05-26 13:23:12
364,291,1740,4,51.80,207.20,delivered,2025-03-13 08:18:23
365,968,360,2,19.04,38.08,pending,2024-12-26 14:22:21
366,529,1831,3,104.33,312.99,delivered,2024-09-22 18:00:35
367,1364,1643,3,46.86,140.58,pending,2024-06-24 11:38:18
368,427,1458,2,40.11,80.22,pending,2024-10-04 15:01:57
369,799,355,5,161.24,806.20,processing,2025-01-02 02:16:39
370,598,1978,2,62.02,124.04,cancelled,2024-10-17 09:53:05
371,144,1531,3,17.41,52.23,shipped,2024-12-14 23:10:26
372,116,561,3,174.92,524.76,cancelled,2025-02-01 02:09:56
373,427,262,1,131.19,131.19,cancelled,2024-09-23 00:49:23
374,1460,299,1,34.17,34.17,shipped,2025-03-28 03:57:28
375,1464,465,4,98.34,393.36,shipped,2024-12-07 06:01:00
376,1164,937,3,158.15,474.45,pending,2024-10-06 15:03:24
377,246,661,5,99.56,497.80,delivered,2024-05-31 11:06:08
378,68,1882,5,80.48,402.40,pending,2025-03-03 18:08:21
379,243,1502,1,78.48,78.48,pending,2025-01-01 20:35:43
380,499,1623,5,124.51,622.55,shipped,2025-04-29 17:48:23
381,134,1096,1,58.21,58.21,cancelled,2024-10-26 09:45:01
382,483,162,4,67.55,270.20,processing,2024-12-23 18:35:50
383,1020,823,5,41.76,208.80,processing,2024-08-24 23:52:56
384,1034,312,3,134.07,402.21,processing,2024-08-28 17:11:57
385,349,1406,3,39.86,119.58,cancelled,2025-01-28 00:27:25
386,995,1718,2,8.83,17.66,delivered,2024-06-12 04:07:32
387,365,1684,4,151.87,607.48,processing,2024-12-09 00:31:21
388,911,1457,1,55.91,55.91,delivered,2025-01-05 19:22:05
389,406,1728,1,18.12,18.12,processing,2025-02-08 12:47:49
390,479,1329,1,69.35,69.35,shipped,2025-02-09 10:43:06
391,460,207,1,68.47,68.47,pending,2025-02-09 20:03:53
392,1488,1961,2,43.64,87.28,shipped,2025-02-11 14:51:06
393,558,1150,5,98.38,491.90,delivered,2024-07-15 02:54:25
394,651,1557,3,44.54,133.62,shipped,2024-11-07 04:47:04
395,874,1688,4,90.33,361.32,cancelled,2024-05-16 04:53:12
396,1312,1553,3,132.34,397.02,pending,2024-05-31 06:38:30
397,744,1301,3,176.60,529.80,pending,2025-04-09 05:13:41
398,883,1376,3,57.94,173.82,delivered,2024-11-10 04:35:22
399,129,581,2,184.11,368.22,pending,2024-05-15 21:40:25
400,980,1098,4,186.64,746.56,delivered,2024-09-09 15:47:11
401,246,1337,3,130.39,391.17,shipped,2024-10-01 14:23:07
402,814,1261,2,125.93,251.86,processing,2025-04-04 15:34:49
403,149,1622,4,199.03,796.12,cancelled,2024-05-17 11:21:33
404,968,747,2,187.49,374.98,cancelled,2024-09-10 17:48:49
405,1321,1010,4,128.03,512.12,cancelled,2024-06-29 19:41:48
406,688,1992,4,153.93,615.72,shipped,2024-09-17 17:56:28
407,918,1163,5,164.81,824.05,processing,2025-03-29 14:55:37
408,771,11,5,155.15,775.75,processing,2024-11-29 10:59:52
409,621,839,1,177.17,177.17,shipped,2024-12-20 06:25:58
410,328,750,3,132.78,398.34,delivered,2024-09-05 16:33:48
411,1248,1640,5,22.76,113.80,pending,2024-05-27 02:49:01
412,874,1529,3,188.30,564.90,cancelled,2025-01-31 15:46:06
413,1206,288,2,26.77,53.54,cancelled,2024-05-11 17:57:45
414,1108,1877,5,62.24,311.20,cancelled,2024-07-25 13:09:35
415,354,1570,3,146.33,438.99,processing,2024-08-09 17:51:43
416,225,998,5,107.69,538.45,processing,2024-08-02 18:27:01
